timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1671540439760,315,POST /users [Create User],201,,Create a user 1-3,text,true,,545,619,5,35,http://172.25.5.28:8091/api/users,306,0,56
1671540439760,315,GET /sports-fields [Available Sports Fields],200,,jp@gc - Get a list of Available Sports Fields 4-3,text,true,,618,136,5,35,http://172.25.5.28:8091/api/sports-fields,306,0,56
1671540439764,311,GET /sports-fields [Available Sports Fields],200,,jp@gc - Get a list of Available Sports Fields 4-5,text,true,,618,136,5,35,http://172.25.5.28:8091/api/sports-fields,302,0,52
1671540439764,312,POST /users [Create User],201,,Create a user 1-5,text,true,,545,619,5,35,http://172.25.5.28:8091/api/users,304,0,52
1671540439757,318,GET /sports-fields [Available Sports Fields],200,,jp@gc - Get a list of Available Sports Fields 4-4,text,true,,618,136,5,35,http://172.25.5.28:8091/api/sports-fields,309,0,59
1671540439765,310,GET /sports-fields [Available Sports Fields],200,,jp@gc - Get a list of Available Sports Fields 4-1,text,true,,618,136,5,35,http://172.25.5.28:8091/api/sports-fields,301,0,51
1671540439759,318,GET /sports-fields [Available Sports Fields],200,,jp@gc - Get a list of Available Sports Fields 4-2,text,true,,618,136,5,35,http://172.25.5.28:8091/api/sports-fields,308,0,57
1671540439763,313,POST /users [Create User],201,,Create a user 1-1,text,true,,545,619,5,35,http://172.25.5.28:8091/api/users,304,0,53
1671540439764,312,POST /users [Create User],201,,Create a user 1-4,text,true,,545,619,2,32,http://172.25.5.28:8091/api/users,303,0,52
1671540439761,315,POST /users [Create User],201,,Create a user 1-2,text,true,,545,619,2,32,http://172.25.5.28:8091/api/users,306,0,55
1671540439760,316,POST /users [Create User],201,,jp@gc - Evaluate Sports Experience 7-4,text,true,,545,619,5,35,http://172.25.5.28:8091/api/users,307,0,56
1671540439764,311,GET /sports-facilities [Create Sports Field],200,,jp@gc - Create Sports Field 2-4,text,true,,613,140,5,35,http://172.25.5.28:8091/api/sports-facilities,304,0,52
1671540439761,315,POST /users [Create User],201,,jp@gc - Evaluate Sports Experience 7-2,text,true,,545,619,5,35,http://172.25.5.28:8091/api/users,306,0,55
1671540439763,312,POST /users [Create User],201,,jp@gc - Evaluate Sports Experience 7-5,text,true,,545,619,5,35,http://172.25.5.28:8091/api/users,303,0,53
1671540439763,313,GET /sports-facilities [Create Sports Field],200,,jp@gc - Create Sports Field 2-3,text,true,,613,140,5,35,http://172.25.5.28:8091/api/sports-facilities,304,0,53
1671540439763,313,POST /users [Create User],201,,jp@gc - Request a Reservation for a Sports Field 5-4,text,true,,545,619,5,35,http://172.25.5.28:8091/api/users,303,0,53
1671540439763,313,POST /users [Create User],201,,jp@gc - Request a Reservation for a Sports Field 5-2,text,true,,545,619,5,32,http://172.25.5.28:8091/api/users,304,0,53
1671540439764,312,GET /sports-facilities [View User Rating],200,,jp@gc - View User Rating 6-3,text,true,,613,140,5,35,http://172.25.5.28:8091/api/sports-facilities,302,0,52
1671540439763,313,POST /users [Create User],201,,jp@gc - Request a Reservation for a Sports Field 5-5,text,true,,545,619,5,35,http://172.25.5.28:8091/api/users,303,0,53
1671540439763,312,POST /users [Create User],201,,jp@gc - Request a Reservation for a Sports Field 5-1,text,true,,545,619,5,35,http://172.25.5.28:8091/api/users,306,0,53
1671540439763,312,GET /sports-facilities [View User Rating],200,,jp@gc - View User Rating 6-1,text,true,,613,140,5,35,http://172.25.5.28:8091/api/sports-facilities,303,0,53
1671540439763,312,POST /users [Create User],201,,jp@gc - Evaluate Sports Experience 7-3,text,true,,545,619,5,35,http://172.25.5.28:8091/api/users,303,0,53
1671540439758,317,POST /users [Create User],201,,jp@gc - Request a Reservation for a Sports Field 5-3,text,true,,545,619,5,35,http://172.25.5.28:8091/api/users,309,0,59
1671540439763,313,POST /users [Create User],201,,jp@gc - Accept Reservation for a Sports Field 3-3,text,true,,545,619,5,32,http://172.25.5.28:8091/api/users,304,0,53
1671540439763,313,GET /sports-facilities [View User Rating],200,,jp@gc - View User Rating 6-4,text,true,,613,140,5,35,http://172.25.5.28:8091/api/sports-facilities,305,0,53
1671540439763,312,GET /sports-facilities [Create Sports Field],200,,jp@gc - Create Sports Field 2-1,text,true,,613,140,5,35,http://172.25.5.28:8091/api/sports-facilities,303,0,53
1671540439764,312,POST /users [Create User],201,,jp@gc - Accept Reservation for a Sports Field 3-4,text,true,,545,619,5,35,http://172.25.5.28:8091/api/users,302,0,52
1671540439758,317,GET /sports-facilities [View User Rating],200,,jp@gc - View User Rating 6-2,text,true,,613,140,5,35,http://172.25.5.28:8091/api/sports-facilities,310,0,58
1671540439763,312,GET /sports-facilities [Create Sports Field],200,,jp@gc - Create Sports Field 2-2,text,true,,613,140,5,35,http://172.25.5.28:8091/api/sports-facilities,303,0,53
1671540439764,312,GET /sports-facilities [View User Rating],200,,jp@gc - View User Rating 6-5,text,true,,613,140,5,32,http://172.25.5.28:8091/api/sports-facilities,303,0,52
1671540439764,312,GET /sports-facilities [Create Sports Field],200,,jp@gc - Create Sports Field 2-5,text,true,,613,140,5,35,http://172.25.5.28:8091/api/sports-facilities,303,0,52
1671540439763,314,POST /users [Create User],201,,jp@gc - Accept Reservation for a Sports Field 3-1,text,true,,545,619,5,35,http://172.25.5.28:8091/api/users,303,0,53
1671540439757,318,POST /users [Create User],201,,jp@gc - Accept Reservation for a Sports Field 3-5,text,true,,545,619,5,35,http://172.25.5.28:8091/api/users,309,0,59
1671540439761,314,POST /users [Create User],201,,jp@gc - Evaluate Sports Experience 7-1,text,true,,545,619,5,35,http://172.25.5.28:8091/api/users,305,0,55
1671540439763,314,POST /users [Create User],201,,jp@gc - Accept Reservation for a Sports Field 3-2,text,true,,545,619,5,35,http://172.25.5.28:8091/api/users,304,0,53
1671540440115,71,GET /sports-fields [Available Sports Fields],200,,jp@gc - Get a list of Available Sports Fields 4-2,text,true,,618,136,5,30,http://172.25.5.28:8091/api/sports-fields,71,0,9
1671540440115,71,GET /sports-fields [Available Sports Fields],200,,jp@gc - Get a list of Available Sports Fields 4-4,text,true,,618,136,5,30,http://172.25.5.28:8091/api/sports-fields,71,0,9
1671540440115,71,GET /sports-fields [Available Sports Fields],200,,jp@gc - Get a list of Available Sports Fields 4-1,text,true,,618,136,5,30,http://172.25.5.28:8091/api/sports-fields,66,0,9
1671540440114,72,GET /sports-fields [Available Sports Fields],200,,jp@gc - Get a list of Available Sports Fields 4-5,text,true,,618,136,5,30,http://172.25.5.28:8091/api/sports-fields,72,0,10
1671540440115,71,GET /sports-fields [Available Sports Fields],200,,jp@gc - Get a list of Available Sports Fields 4-3,text,true,,618,136,5,30,http://172.25.5.28:8091/api/sports-fields,71,0,9
1671540440175,39,GET /sports-fields [Request a Reservation],200,,jp@gc - Request a Reservation for a Sports Field 5-4,text,true,,618,136,5,30,http://172.25.5.28:8091/api/sports-fields,39,0,0
1671540440176,42,GET /sports-fields [Request a Reservation],200,,jp@gc - Request a Reservation for a Sports Field 5-5,text,true,,618,136,5,30,http://172.25.5.28:8091/api/sports-fields,38,0,0
1671540440175,43,GET /sports-fields [Evaluate Sports Experience],200,,jp@gc - Evaluate Sports Experience 7-4,text,true,,618,136,5,30,http://172.25.5.28:8091/api/sports-fields,39,0,0
1671540440175,43,GET /sports-fields [Evaluate Sports Experience],200,,jp@gc - Evaluate Sports Experience 7-2,text,true,,618,136,5,30,http://172.25.5.28:8091/api/sports-fields,39,0,0
1671540440176,42,GET /sports-fields [Request a Reservation],200,,jp@gc - Request a Reservation for a Sports Field 5-1,text,true,,618,136,5,30,http://172.25.5.28:8091/api/sports-fields,38,0,0
1671540440178,40,GET /sports-fields [Accept Reservation],200,,jp@gc - Accept Reservation for a Sports Field 3-3,text,true,,618,136,5,30,http://172.25.5.28:8091/api/sports-fields,36,0,0
1671540440180,38,GET /sports-fields [Accept Reservation],200,,jp@gc - Accept Reservation for a Sports Field 3-1,text,true,,618,136,5,30,http://172.25.5.28:8091/api/sports-fields,38,0,0
1671540440177,41,GET /sports-fields [Evaluate Sports Experience],200,,jp@gc - Evaluate Sports Experience 7-3,text,true,,618,136,5,30,http://172.25.5.28:8091/api/sports-fields,41,0,0
1671540440177,43,GET /sports-fields [Request a Reservation],200,,jp@gc - Request a Reservation for a Sports Field 5-3,text,true,,618,136,5,30,http://172.25.5.28:8091/api/sports-fields,42,0,0
1671540440178,42,GET /sports-fields [Accept Reservation],200,,jp@gc - Accept Reservation for a Sports Field 3-4,text,true,,618,136,5,30,http://172.25.5.28:8091/api/sports-fields,41,0,0
1671540440186,45,GET /sports-fields [Available Sports Fields],200,,jp@gc - Get a list of Available Sports Fields 4-2,text,true,,618,136,5,30,http://172.25.5.28:8091/api/sports-fields,45,0,4
1671540440180,51,GET /sports-fields [Evaluate Sports Experience],200,,jp@gc - Evaluate Sports Experience 7-1,text,true,,618,136,5,30,http://172.25.5.28:8091/api/sports-fields,51,0,0
1671540440180,51,GET /sports-fields [Accept Reservation],200,,jp@gc - Accept Reservation for a Sports Field 3-5,text,true,,618,136,5,30,http://172.25.5.28:8091/api/sports-fields,51,0,0
1671540440180,51,GET /sports-fields [Accept Reservation],200,,jp@gc - Accept Reservation for a Sports Field 3-2,text,true,,618,136,5,30,http://172.25.5.28:8091/api/sports-fields,51,0,0
1671540440175,56,GET /sports-fields [Request a Reservation],200,,jp@gc - Request a Reservation for a Sports Field 5-2,text,true,,618,136,5,30,http://172.25.5.28:8091/api/sports-fields,56,0,0
1671540440187,44,GET /sports-fields [Available Sports Fields],200,,jp@gc - Get a list of Available Sports Fields 4-5,text,true,,618,136,5,30,http://172.25.5.28:8091/api/sports-fields,44,0,3
1671540440187,46,GET /sports-fields [Available Sports Fields],200,,jp@gc - Get a list of Available Sports Fields 4-3,text,true,,618,136,5,30,http://172.25.5.28:8091/api/sports-fields,45,0,3
1671540440175,56,GET /sports-fields [Evaluate Sports Experience],200,,jp@gc - Evaluate Sports Experience 7-5,text,true,,618,136,5,30,http://172.25.5.28:8091/api/sports-fields,56,0,0
1671540440186,49,GET /sports-fields [Available Sports Fields],200,,jp@gc - Get a list of Available Sports Fields 4-1,text,true,,618,136,5,30,http://172.25.5.28:8091/api/sports-fields,49,0,4
1671540440186,58,GET /sports-fields [Available Sports Fields],200,,jp@gc - Get a list of Available Sports Fields 4-4,text,true,,618,136,5,30,http://172.25.5.28:8091/api/sports-fields,58,0,4
1671540440177,149,GET /sports-facilities/sportsFacilityId/reservations-summaries [View User Rating],201,,jp@gc - View User Rating 6-1,text,true,,467,238,5,30,http://172.25.5.28:8091/api/sports-facilities/1051/reservations-summaries?start_date=2022-11-23T08:31:23.641Z&end_date=2022-11-23T15:31:23.641Z,149,0,0
1671540440177,149,GET /sports-facilities/sportsFacilityId/reservations-summaries [View User Rating],201,,jp@gc - View User Rating 6-3,text,true,,468,238,5,30,http://172.25.5.28:8091/api/sports-facilities/1051/reservations-summaries?start_date=2022-11-23T08:31:23.641Z&end_date=2022-11-23T15:31:23.641Z,145,0,0
1671540440178,148,GET /sports-facilities/sportsFacilityId/reservations-summaries [View User Rating],201,,jp@gc - View User Rating 6-2,text,true,,467,238,5,30,http://172.25.5.28:8091/api/sports-facilities/1051/reservations-summaries?start_date=2022-11-23T08:31:23.641Z&end_date=2022-11-23T15:31:23.641Z,148,0,0
1671540440178,148,GET /sports-facilities/sportsFacilityId/reservations-summaries [View User Rating],201,,jp@gc - View User Rating 6-5,text,true,,468,238,5,30,http://172.25.5.28:8091/api/sports-facilities/1051/reservations-summaries?start_date=2022-11-23T08:31:23.641Z&end_date=2022-11-23T15:31:23.641Z,148,0,0
1671540440175,151,POST /sports-facilities/sportsFacilityId/sports-fields [Create Sports Field],201,,jp@gc - Create Sports Field 2-4,text,true,,329,352,5,30,http://172.25.5.28:8091/api/sports-facilities/1051/sports-fields,151,0,0
1671540440179,147,GET /sports-facilities/sportsFacilityId/reservations-summaries [View User Rating],201,,jp@gc - View User Rating 6-4,text,true,,468,238,5,30,http://172.25.5.28:8091/api/sports-facilities/1051/reservations-summaries?start_date=2022-11-23T08:31:23.641Z&end_date=2022-11-23T15:31:23.641Z,147,0,0
1671540440219,108,POST /reservations [Evaluate Sports Experience],201,,jp@gc - Evaluate Sports Experience 7-2,text,true,,385,351,5,30,http://172.25.5.28:8091/api/reservations,108,0,0
1671540440219,109,POST /reservations [Evaluate Sports Experience],201,,jp@gc - Evaluate Sports Experience 7-4,text,true,,385,351,5,30,http://172.25.5.28:8091/api/reservations,109,0,0
1671540440178,151,POST /sports-facilities/sportsFacilityId/sports-fields [Create Sports Field],201,,jp@gc - Create Sports Field 2-1,text,true,,329,352,5,30,http://172.25.5.28:8091/api/sports-facilities/1051/sports-fields,151,0,0
1671540440220,109,POST /reservations [Accept Reservation],201,,jp@gc - Accept Reservation for a Sports Field 3-1,text,true,,384,351,5,30,http://172.25.5.28:8091/api/reservations,109,0,0
1671540440219,110,POST /reservations [Accept Reservation],201,,jp@gc - Accept Reservation for a Sports Field 3-3,text,true,,385,351,5,30,http://172.25.5.28:8091/api/reservations,110,0,0
1671540440219,110,POST /reservations [Request a Reservation],201,,jp@gc - Request a Reservation for a Sports Field 5-1,text,true,,385,351,5,30,http://172.25.5.28:8091/api/reservations,110,0,0
1671540440215,114,POST /reservations [Request a Reservation],201,,jp@gc - Request a Reservation for a Sports Field 5-4,text,true,,384,351,5,30,http://172.25.5.28:8091/api/reservations,114,0,0
1671540440219,110,POST /reservations [Request a Reservation],201,,jp@gc - Request a Reservation for a Sports Field 5-5,text,true,,385,351,5,30,http://172.25.5.28:8091/api/reservations,110,0,0
1671540440220,110,POST /reservations [Request a Reservation],201,,jp@gc - Request a Reservation for a Sports Field 5-3,text,true,,385,351,5,30,http://172.25.5.28:8091/api/reservations,110,0,0
1671540440232,98,POST /reservations [Accept Reservation],201,,jp@gc - Accept Reservation for a Sports Field 3-5,text,true,,385,351,5,30,http://172.25.5.28:8091/api/reservations,98,0,0
1671540440220,110,POST /reservations [Evaluate Sports Experience],201,,jp@gc - Evaluate Sports Experience 7-3,text,true,,385,351,5,30,http://172.25.5.28:8091/api/reservations,110,0,0
1671540440232,98,POST /reservations [Accept Reservation],201,,jp@gc - Accept Reservation for a Sports Field 3-2,text,true,,385,351,5,30,http://172.25.5.28:8091/api/reservations,98,0,0
1671540440178,153,POST /sports-facilities/sportsFacilityId/sports-fields [Create Sports Field],201,,jp@gc - Create Sports Field 2-2,text,true,,329,352,5,30,http://172.25.5.28:8091/api/sports-facilities/1051/sports-fields,153,0,0
1671540440233,98,POST /reservations [Evaluate Sports Experience],201,,jp@gc - Evaluate Sports Experience 7-5,text,true,,385,351,5,30,http://172.25.5.28:8091/api/reservations,98,0,0
1671540440245,86,GET /sports-fields [Available Sports Fields],200,,jp@gc - Get a list of Available Sports Fields 4-4,text,true,,1246,136,5,30,http://172.25.5.28:8091/api/sports-fields,86,0,3
