timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1671540663454,213,POST /users [Create User],201,,Create a user 1-4,text,true,,545,619,5,35,http://172.25.5.28:8093/api/users,203,0,62
1671540663458,210,GET /sports-fields [Available Sports Fields],200,,jp@gc - Get a list of Available Sports Fields 4-1,text,true,,618,136,5,35,http://172.25.5.28:8093/api/sports-fields,205,0,59
1671540663459,208,GET /sports-fields [Available Sports Fields],200,,jp@gc - Get a list of Available Sports Fields 4-4,text,true,,618,136,5,35,http://172.25.5.28:8093/api/sports-fields,204,0,58
1671540663458,209,POST /users [Create User],201,,Create a user 1-1,text,true,,545,619,5,35,http://172.25.5.28:8093/api/users,200,0,58
1671540663454,212,POST /users [Create User],201,,Create a user 1-3,text,true,,545,619,5,35,http://172.25.5.28:8093/api/users,205,0,63
1671540663461,205,POST /users [Create User],201,,Create a user 1-2,text,true,,545,619,5,35,http://172.25.5.28:8093/api/users,196,0,56
1671540663455,213,GET /sports-fields [Available Sports Fields],200,,jp@gc - Get a list of Available Sports Fields 4-5,text,true,,618,136,5,35,http://172.25.5.28:8093/api/sports-fields,208,0,62
1671540663458,210,GET /sports-fields [Available Sports Fields],200,,jp@gc - Get a list of Available Sports Fields 4-2,text,true,,618,136,5,35,http://172.25.5.28:8093/api/sports-fields,205,0,59
1671540663458,210,GET /sports-fields [Available Sports Fields],200,,jp@gc - Get a list of Available Sports Fields 4-3,text,true,,618,136,5,35,http://172.25.5.28:8093/api/sports-fields,205,0,59
1671540663458,209,POST /users [Create User],201,,Create a user 1-5,text,true,,545,619,5,35,http://172.25.5.28:8093/api/users,199,0,58
1671540663454,212,GET /sports-facilities [View User Rating],200,,jp@gc - View User Rating 6-2,text,true,,613,140,5,35,http://172.25.5.28:8093/api/sports-facilities,205,0,63
1671540663466,200,GET /sports-facilities [Create Sports Field],200,,jp@gc - Create Sports Field 2-2,text,true,,613,140,5,35,http://172.25.5.28:8093/api/sports-facilities,193,0,50
1671540663466,201,POST /users [Create User],201,,jp@gc - Request a Reservation for a Sports Field 5-1,text,true,,545,619,5,35,http://172.25.5.28:8093/api/users,192,0,50
1671540663455,213,GET /sports-facilities [View User Rating],200,,jp@gc - View User Rating 6-4,text,true,,613,140,5,35,http://172.25.5.28:8093/api/sports-facilities,202,0,62
1671540663466,200,GET /sports-facilities [View User Rating],200,,jp@gc - View User Rating 6-1,text,true,,613,140,5,35,http://172.25.5.28:8093/api/sports-facilities,192,0,51
1671540663455,211,POST /users [Create User],201,,jp@gc - Request a Reservation for a Sports Field 5-3,text,true,,545,619,5,35,http://172.25.5.28:8093/api/users,204,0,61
1671540663458,209,GET /sports-facilities [View User Rating],200,,jp@gc - View User Rating 6-5,text,true,,613,140,5,35,http://172.25.5.28:8093/api/sports-facilities,200,0,58
